PhoenixVersion,3.7.2
P2PScan_periscopeTemp,41.349937
P2PScan_ntcTemp,39.176189
P2PScan_rikerTemp,37.494110
P2PScan_periscopeVhv,-20.218437
P2PScan_capture_errorStr,
DARK_NTC,38.073776
DARK_MODULE_TEMP_ReferenceScan,-20.182657
DARK_MODULE_TEMP_GateTimingScan,-20.196968
DARK_MODULE_TEMP_ImageX2_15cm_NR,-20.204124
DB_Riker_FaultStatus0Reg,0
DB_Riker_FaultStatus1Reg,0
DB_Riker_FaultStatus2Reg,0
DB_Riker_MisControl2Reg,5
DB_Riker_OVPNVMCRC1Reg,176
DB_Riker_OVPFaultStatus0Reg,0
DB_Riker_OVPMiscControl1Reg,3
Zefram_Test_Mode,Production
JHost_Version,v0.0.375-beta-Jasper-0d8106f-default
LPFF_NTC,38.683086
LPFF_MODULE_TEMP_DNL_CW_ShortRange,-20.204124
LPFF_MODULE_TEMP_DNL_CW_Normal,-20.225592
NVM_MODULE_TEMP_NVMWrite,-20.247061
RDF_MEAN,65074.458484
RDF_RANGE,0.000000
RDF_STDDEV,0.000000
CALU_RDF_MEAN,65074.458484
CALU_RDF_RANGE,0.000000
CALU_RDF_STDDEV,0.000000
P2P_NTC,39.176189
P2P_MODULE_TEMP_P2PScan,-20.218437
RAIL_NTC,39.052433
RAIL_MODULE_TEMP_ImageX4_100cm_NR,-20.218437
RAIL_MODULE_TEMP_Image_100cm,-20.218437
RAIL_MODULE_TEMP_TOF_100cm_OP_WPSG,-20.211281
RAIL_MODULE_TEMP_Image_90cm,-20.218437
RAIL_MODULE_TEMP_Image_80cm,-20.211281
RAIL_MODULE_TEMP_TOF_60cm_OP_NPSRF,-20.211281
RAIL_MODULE_TEMP_TOF_DarkBox_OP_NPSRF,-20.211281
total_time_s,83.857002
